,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
63,True,3,3,7,fish,0.492913399558,2,tree,0.538788665601,2,fish,0.426174380885,2,4,2
64,True,3,1,8,fish,0.492913399558,2,tree,0.538788665601,3,fish,0.426174380885,2,4,3
65,True,3,2,9,tree,0.492970994975,2,tree,0.538836599412,1,fish,0.426132787625,3,3,3
66,True,3,1,10,fish,0.492970994975,3,tree,0.538836599412,2,fish,0.426132787625,1,4,2
67,True,3,2,11,fish,0.485130235568,2,tree,0.545870558935,2,fish,0.426132787625,3,5,2
68,True,3,3,12,fish,0.478121505343,1,tree,0.553910109875,1,tree,0.47464385636,1,1,1
69,True,3,1,13,tree,0.478121505343,1,fish,0.553910109875,3,fish,0.47464385636,2,5,1
70,True,3,3,14,fish,0.451257142559,1,tree,0.556905383713,1,tree,0.500194980624,1,1,2
71,True,3,2,15,fish,0.445099710538,2,tree,0.556905383713,1,tree,0.507483715492,2,2,3
72,True,3,2,16,fish,0.441215855979,2,fish,0.556905383713,3,tree,0.512107468766,2,5,2
73,True,3,3,17,fish,0.439509834933,2,tree,0.567519208421,2,fish,0.501190626062,2,4,1
74,True,3,1,18,tree,0.439509834933,1,tree,0.567519208421,1,fish,0.501190626062,3,3,2
75,True,3,2,19,fish,0.439500232449,3,tree,0.567528540354,2,tree,0.501202812933,1,3,3
76,True,3,1,20,fish,0.439500232449,1,fish,0.567528540354,3,tree,0.501202812933,2,4,2
77,True,3,3,21,fish,0.438197929241,3,tree,0.573897446637,3,fish,0.49478685926,3,6,3
78,False,3,3,22,fish,0.437130006818,3,fish,0.528494918496,3,fish,0.490234112388,3,0,2
79,True,3,3,22,tree,0.484328853105,3,tree,0.542867102717,3,fish,0.478568440226,3,3,2
80,True,3,1,23,fish,0.484328853105,3,fish,0.542867102717,3,tree,0.478568440226,2,6,1
81,True,3,2,24,tree,0.507520045353,3,fish,0.542867102717,1,fish,0.457210367384,3,4,3
82,True,4,1,1,fish,0.5,3,tree,0.5,1,fish,0.5,3,6,1
83,True,4,3,2,fish,0.483333333333,1,tree,0.533333333333,1,fish,0.483333333333,1,2,1
84,False,4,2,3,fish,0.483333333333,1,fish,0.489640286386,3,fish,0.476648701031,3,0,2
85,True,4,2,3,fish,0.483333333333,1,tree,0.509384692255,3,fish,0.458491324723,3,4,2
86,True,4,2,4,tree,0.498506647338,1,fish,0.509384692255,2,fish,0.445663604034,1,3,1
87,True,4,3,5,tree,0.529534790592,2,fish,0.483366039707,2,fish,0.441221668339,2,4,2
88,True,4,1,6,fish,0.529534790592,3,tree,0.483366039707,2,fish,0.441221668339,1,4,2
89,True,4,1,7,tree,0.529534790592,1,fish,0.483366039707,3,fish,0.441221668339,2,5,1
90,False,4,3,8,fish,0.492450421955,2,fish,0.47370105791,2,fish,0.43810217227,2,0,1
91,True,4,3,8,tree,0.516033667381,2,tree,0.508566282542,2,fish,0.432521475274,2,2,1
92,True,4,2,9,fish,0.486907382414,1,tree,0.536486949687,1,tree,0.432521475274,2,1,3
93,True,4,3,10,tree,0.495795566635,2,tree,0.538927863234,2,fish,0.423406471832,2,2,3
94,True,4,2,11,fish,0.495795566635,2,tree,0.539571608659,1,fish,0.422852922198,1,3,1
95,True,4,1,12,fish,0.495795566635,3,tree,0.539571608659,2,fish,0.422852922198,3,6,1
96,True,4,1,13,fish,0.495795566635,2,tree,0.539571608659,1,fish,0.422852922198,3,5,1
97,True,4,2,14,tree,0.49915257284,2,fish,0.539571608659,3,fish,0.420388132016,2,5,1
98,True,4,3,15,tree,0.503944753486,1,tree,0.541269128515,1,fish,0.415299725148,1,1,2
99,True,4,3,16,fish,0.49145320294,3,tree,0.553680942031,3,fish,0.414098623371,3,6,1
100,True,4,1,17,fish,0.49145320294,3,fish,0.553680942031,1,tree,0.414098623371,2,4,2
101,True,4,2,18,tree,0.494369751688,2,fish,0.553680942031,1,fish,0.4120690487,2,3,2
102,True,4,1,19,tree,0.494369751688,3,fish,0.553680942031,1,fish,0.4120690487,1,2,3
103,True,4,2,20,fish,0.489223830972,1,tree,0.558001582812,1,fish,0.4120690487,2,3,1
104,True,4,3,21,fish,0.483525191991,3,tree,0.563728211194,3,fish,0.411293930384,3,6,2
105,True,4,3,22,fish,0.479371492456,3,tree,0.567961909003,3,fish,0.410642841365,3,6,3
106,True,4,1,23,fish,0.479371492456,3,fish,0.567961909003,2,tree,0.410642841365,1,5,1
107,True,4,2,24,tree,0.527571322337,1,tree,0.569458485784,1,fish,0.410642841365,3,3,1
108,True,5,2,1,tree,0.5,1,fish,0.475,2,tree,0.525,2,2,3
109,True,5,1,2,tree,0.5,1,fish,0.475,3,fish,0.525,3,6,1
110,True,5,3,3,fish,0.485648913574,3,fish,0.467715477884,3,tree,0.546052261133,3,6,2
