,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
63,True,3,2,5,tree,0.426718361724,2,tree,0.572444370696,1,fish,0.403881302173,1,1,3
64,True,3,1,6,tree,0.426718361724,1,tree,0.572444370696,1,fish,0.403881302173,3,3,2
65,True,3,3,7,fish,0.414584806252,2,tree,0.59512407731,2,fish,0.39502034568,2,4,2
66,True,3,2,8,fish,0.407245791337,2,tree,0.602194719053,2,fish,0.39502034568,1,3,2
67,True,3,1,9,fish,0.407245791337,2,fish,0.602194719053,3,tree,0.39502034568,1,5,1
68,True,3,2,10,fish,0.407245791337,3,tree,0.607228998949,2,fish,0.390041421325,2,5,1
69,True,3,1,11,fish,0.407245791337,3,tree,0.607228998949,2,fish,0.390041421325,3,6,2
70,False,3,3,12,fish,0.358970955273,2,tree,0.611282370445,2,fish,0.352425336749,2,0,3
71,True,3,3,12,fish,0.319428404971,2,tree,0.613858948572,2,tree,0.417074155217,2,2,3
72,True,3,3,13,tree,0.417579912267,3,tree,0.623073792432,3,fish,0.409682274989,3,3,3
73,True,3,1,14,fish,0.417579912267,3,fish,0.623073792432,1,tree,0.409682274989,2,4,2
74,True,3,2,15,fish,0.412053131004,2,tree,0.627777632654,2,fish,0.409682274989,3,5,2
75,True,3,1,16,tree,0.412053131004,2,fish,0.627777632654,1,fish,0.409682274989,3,4,2
76,True,3,2,17,fish,0.407265257184,1,tree,0.631858362018,1,fish,0.409682274989,2,3,1
77,True,3,3,18,fish,0.401812255014,3,tree,0.641625249455,3,fish,0.404046921495,3,6,1
78,True,3,2,19,fish,0.362298952095,1,fish,0.641625249455,2,tree,0.462969471735,1,3,1
79,False,3,3,20,fish,0.344499168806,1,tree,0.644068031794,1,fish,0.389031745895,1,0,2
80,True,3,3,20,fish,0.319311797801,1,tree,0.645829674902,1,tree,0.435832506425,1,1,2
81,True,3,1,21,fish,0.319311797801,3,fish,0.645829674902,3,tree,0.435832506425,2,6,2
82,True,3,3,22,fish,0.317976598445,2,tree,0.652429591054,2,fish,0.429047689777,2,4,1
83,True,3,2,23,fish,0.317423269602,3,tree,0.653061353647,2,tree,0.430611011608,1,3,3
