,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
64,True,3,3,10,fish,0.489647321885,1,fish,0.468737793443,1,tree,0.584846455523,1,2,1
65,True,3,1,11,tree,0.489647321885,3,fish,0.468737793443,1,fish,0.584846455523,1,2,3
66,True,3,2,12,fish,0.489647321885,3,fish,0.468092083615,2,tree,0.585367267413,2,5,2
67,True,3,2,13,fish,0.488206798861,3,fish,0.468092083615,1,tree,0.58643885939,3,4,2
68,True,3,3,14,fish,0.485351322275,3,fish,0.466381113342,3,tree,0.590012429469,3,6,2
69,True,3,1,15,fish,0.485351322275,3,tree,0.466381113342,1,fish,0.590012429469,3,6,1
70,True,3,1,16,fish,0.485351322275,2,fish,0.466381113342,2,tree,0.590012429469,1,4,1
71,True,3,3,17,fish,0.482970652148,2,fish,0.464908888448,2,tree,0.593003663046,2,4,1
72,False,3,2,18,fish,0.450872175067,1,fish,0.449329021252,1,fish,0.593003663046,2,0,1
73,False,3,2,18,fish,0.427632195181,1,fish,0.427554623006,1,fish,0.593003663046,2,0,1
74,True,3,2,18,fish,0.406215669959,1,tree,0.456211791298,1,fish,0.593003663046,2,3,1
75,True,3,1,19,tree,0.406215669959,2,fish,0.456211791298,3,fish,0.593003663046,3,6,1
76,False,3,3,20,tree,0.449494426608,1,tree,0.466344765281,1,tree,0.59332213757,1,0,2
77,True,3,3,20,fish,0.43230616953,1,tree,0.486436142679,1,tree,0.59404429295,1,1,2
78,True,3,2,21,fish,0.432305707214,2,fish,0.486435567647,1,tree,0.59404470783,3,3,3
79,True,3,2,22,fish,0.432199356267,1,tree,0.486435567647,2,tree,0.59414016725,1,1,3
80,True,3,3,23,fish,0.431685582434,2,fish,0.484441680242,2,tree,0.596068456299,2,4,2
81,True,3,1,24,fish,0.431685582434,1,tree,0.484441680242,2,fish,0.596068456299,3,4,2
82,True,4,3,1,fish,0.483333333333,2,tree,0.533333333333,2,fish,0.483333333333,2,4,2
83,True,4,1,2,tree,0.483333333333,1,fish,0.533333333333,3,fish,0.483333333333,3,6,1
84,True,4,2,3,tree,0.509166666667,1,fish,0.533333333333,3,tree,0.509166666667,1,3,1
85,True,4,1,4,fish,0.509166666667,2,fish,0.533333333333,3,tree,0.509166666667,1,5,1
86,True,4,2,5,fish,0.494038011395,3,tree,0.546728592163,3,fish,0.509166666667,2,5,3
87,False,4,3,6,fish,0.486200304902,3,fish,0.513953536991,3,fish,0.497438735745,3,0,1
88,False,4,3,6,fish,0.475110380836,3,fish,0.490029298141,3,fish,0.482349312238,3,0,1
89,True,4,3,6,tree,0.512373967704,3,fish,0.470592761656,3,fish,0.466735213823,3,6,1
90,False,4,3,7,fish,0.481454763856,2,fish,0.461240045145,2,fish,0.458322282796,2,0,1
91,True,4,3,7,tree,0.509144019985,2,fish,0.448880635901,2,fish,0.446948548633,2,4,1
92,True,4,1,8,fish,0.509144019985,3,tree,0.448880635901,1,tree,0.446948548633,1,3,2
93,False,4,2,9,fish,0.509144019985,1,fish,0.425564036117,3,fish,0.425466619181,3,0,2
94,True,4,2,9,fish,0.509144019985,1,tree,0.454241983729,3,fish,0.404237112779,3,4,2
95,False,4,2,10,tree,0.509144019985,1,tree,0.462262933016,2,tree,0.449367321119,2,0,3
96,True,4,2,10,tree,0.509144019985,1,tree,0.483337100866,2,fish,0.432455354084,2,2,3
97,True,4,3,11,tree,0.528326534089,3,fish,0.468977926612,3,fish,0.428899180305,3,6,3
98,True,4,1,12,tree,0.528326534089,2,fish,0.468977926612,3,fish,0.428899180305,1,4,2
99,True,4,2,13,tree,0.533083206285,1,fish,0.464267623048,1,fish,0.428899180305,2,3,1
100,True,4,1,14,fish,0.533083206285,2,tree,0.464267623048,1,fish,0.428899180305,3,5,1
101,True,4,3,15,fish,0.485435655234,2,tree,0.478402215174,2,tree,0.466375608383,2,2,3
102,False,4,3,16,fish,0.465781547597,1,fish,0.462356339713,1,fish,0.454960729534,1,0,1
103,True,4,3,16,fish,0.448689971245,1,tree,0.496904551238,1,fish,0.442498423371,1,2,1
104,True,4,2,17,fish,0.448644407363,1,tree,0.496961220962,2,fish,0.442453986274,1,2,2
105,True,4,1,18,tree,0.448644407363,1,fish,0.496961220962,3,fish,0.442453986274,2,5,1
106,True,4,1,19,fish,0.448644407363,3,fish,0.496961220962,1,tree,0.442453986274,2,4,2
107,True,4,3,20,fish,0.440849098775,3,tree,0.514345285637,3,fish,0.435891360067,3,6,2
108,True,4,2,21,fish,0.438225903304,3,tree,0.517454591649,3,fish,0.435891360067,1,4,3
109,True,4,2,22,fish,0.438225903304,2,fish,0.469782997509,3,tree,0.483946499731,3,5,3
110,True,4,3,23,fish,0.419800401351,1,tree,0.483428519836,1,tree,0.493345759276,1,1,2
111,True,4,1,24,fish,0.419800401351,2,tree,0.483428519836,1,fish,0.493345759276,2,4,1
112,False,5,3,1,tree,0.516666666667,2,fish,0.466666666667,2,fish,0.466666666667,2,0,3
113,False,5,3,1,tree,0.522795052204,2,fish,0.440071455694,2,fish,0.440071455694,2,0,3
114,True,5,3,1,tree,0.525814466972,2,tree,0.466434175451,2,fish,0.416434175451,2,2,3
115,True,5,2,2,tree,0.530609235202,2,fish,0.461772607636,2,fish,0.416434175451,3,5,1
116,True,5,1,3,fish,0.530609235202,3,fish,0.461772607636,2,tree,0.416434175451,1,5,1
117,True,5,3,4,tree,0.538167730068,3,fish,0.456404809647,3,fish,0.414820923111,3,6,3
118,True,5,1,5,tree,0.538167730068,3,fish,0.456404809647,2,fish,0.414820923111,2,4,3
119,True,5,2,6,tree,0.540316693562,1,fish,0.454300349315,1,fish,0.414820923111,3,4,1
120,True,5,1,7,tree,0.540316693562,1,tree,0.454300349315,1,fish,0.414820923111,3,3,2
121,True,5,2,8,tree,0.542154559159,2,fish,0.452500502718,2,fish,0.414820923111,3,5,2
122,False,5,3,9,fish,0.496681059376,2,fish,0.449431234958,2,fish,0.413671899672,2,0,1
123,True,5,3,9,tree,0.511038467835,2,fish,0.44103900078,2,tree,0.46054791676,2,2,1
124,True,5,2,10,tree,0.517745439937,2,fish,0.44103900078,3,fish,0.454475682721,2,5,2
125,True,5,1,11,fish,0.517745439937,3,fish,0.44103900078,1,tree,0.454475682721,2,4,2
126,True,5,3,12,fish,0.47927347208,3,fish,0.436880012233,3,tree,0.498492576995,3,6,1
127,True,5,2,13,fish,0.479043012494,2,fish,0.436685611962,1,tree,0.498744375711,3,3,3
128,True,5,1,14,fish,0.479043012494,3,fish,0.436685611962,3,tree,0.498744375711,1,6,1
129,True,5,3,15,fish,0.46362255749,3,tree,0.481935253405,3,fish,0.471099038302,3,6,2
130,False,5,3,16,tree,0.485743258989,1,tree,0.495502264241,1,tree,0.489208202393,1,0,2
131,True,5,3,16,tree,0.504932433225,1,tree,0.510203896054,1,fish,0.456660551803,1,1,2
132,True,5,2,17,fish,0.504932433225,3,tree,0.516310689144,2,fish,0.451231561454,2,5,1
133,True,5,1,18,fish,0.504932433225,3,tree,0.516310689144,2,fish,0.451231561454,1,4,2
134,True,5,2,19,fish,0.484747645421,1,tree,0.535481349896,1,tree,0.451231561454,2,1,3
135,True,5,3,20,tree,0.525964688609,2,tree,0.547654195566,2,fish,0.447644619236,2,2,2
136,True,5,1,21,fish,0.525964688609,3,tree,0.547654195566,1,fish,0.447644619236,2,5,1
137,True,5,2,22,fish,0.525964688609,3,tree,0.548744307659,2,fish,0.446574579308,2,5,2
138,False,5,3,23,fish,0.508482693741,1,fish,0.515453960127,1,fish,0.444428935081,1,0,1
139,True,5,3,23,tree,0.537480016067,1,fish,0.489766461338,1,fish,0.44076750138,1,2,1
140,True,5,1,24,fish,0.537480016067,3,fish,0.489766461338,3,tree,0.44076750138,2,6,2
141,False,6,3,1,fish,0.466666666667,2,fish,0.466666666667,2,fish,0.466666666667,2,0,3
142,True,6,3,1,tree,0.484848484848,2,fish,0.434848484848,2,tree,0.484848484848,2,2,3
143,True,6,2,2,tree,0.484848484848,1,fish,0.429272644628,2,tree,0.492234339465,2,2,3
144,True,6,1,3,fish,0.484848484848,1,tree,0.429272644628,3,fish,0.492234339465,1,2,3
145,True,6,3,4,tree,0.515451575044,3,fish,0.425176671475,3,tree,0.518046307728,3,3,3
146,True,6,1,5,tree,0.515451575044,1,fish,0.425176671475,2,fish,0.518046307728,3,5,1
147,False,6,2,6,fish,0.515451575044,1,fish,0.423929066933,3,fish,0.46960548044,3,0,3
148,True,6,2,6,fish,0.515451575044,1,fish,0.417815490332,3,tree,0.478412634706,3,4,3
149,True,6,1,7,fish,0.515451575044,3,tree,0.417815490332,1,fish,0.478412634706,2,5,1
150,True,6,2,8,fish,0.515451575044,2,fish,0.414159911344,1,tree,0.48376293089,1,3,1
151,True,6,3,9,tree,0.53134175723,3,fish,0.412167690378,3,tree,0.5206068592,3,3,1
152,True,6,1,10,tree,0.53134175723,3,fish,0.412167690378,1,fish,0.5206068592,1,2,3
153,True,6,2,11,fish,0.53134175723,3,fish,0.411493294818,2,tree,0.52148881095,2,5,1
154,True,6,3,12,fish,0.502203018788,2,fish,0.410334079774,2,tree,0.549677739382,2,4,1
155,True,6,2,13,fish,0.494520137977,1,tree,0.410334079774,2,tree,0.556102229747,1,1,3
156,True,6,3,14,tree,0.498580503133,1,fish,0.406713722525,1,tree,0.556954946182,1,1,2
157,True,6,1,15,tree,0.498580503133,1,fish,0.406713722525,3,fish,0.556954946182,3,6,1
158,True,6,2,16,fish,0.49320339351,3,fish,0.406713722525,1,tree,0.56135122499,3,4,3
159,True,6,1,17,fish,0.49320339351,3,fish,0.406713722525,2,tree,0.56135122499,1,5,1
160,True,6,3,18,fish,0.487407770616,2,fish,0.406089528593,2,tree,0.566862304147,2,4,2
161,True,6,3,19,tree,0.53318188307,1,fish,0.405561367894,1,tree,0.570930402359,1,1,1
162,True,6,1,20,fish,0.53318188307,2,tree,0.405561367894,3,fish,0.570930402359,2,4,3
163,True,6,2,21,tree,0.533602196183,2,fish,0.405233229662,2,tree,0.570930402359,1,2,3
164,True,6,3,22,fish,0.520215089983,3,fish,0.404741048352,3,tree,0.581227817402,3,6,2
165,True,6,2,23,tree,0.520897243848,1,fish,0.404236329281,1,fish,0.581227817402,2,3,1
166,True,6,1,24,fish,0.520897243848,3,tree,0.404236329281,2,fish,0.581227817402,3,6,1
167,True,7,1,1,fish,0.5,2,tree,0.5,3,fish,0.5,2,4,3
168,False,7,2,2,fish,0.5,3,fish,0.475,2,fish,0.475,2,0,1
169,True,7,2,2,fish,0.5,3,tree,0.50125,2,tree,0.50125,2,3,1
170,True,7,3,3,fish,0.48367842873,1,fish,0.48435489987,1,tree,0.53435489987,1,2,1
171,True,7,2,4,tree,0.509798769905,3,fish,0.459832628714,3,fish,0.53435489987,1,4,3
172,True,7,3,5,fish,0.494050401623,3,fish,0.455712425221,3,tree,0.552824997261,3,6,3
173,True,7,1,6,tree,0.494050401623,3,fish,0.455712425221,1,fish,0.552824997261,1,2,3
174,True,7,2,7,fish,0.493985129545,2,fish,0.455656448594,1,tree,0.552879078993,3,3,3
175,True,7,3,8,fish,0.486392211176,2,fish,0.452885360609,2,tree,0.56218714099,2,4,1
176,True,7,1,9,fish,0.486392211176,2,fish,0.452885360609,3,tree,0.56218714099,1,5,1
177,False,7,2,10,fish,0.448355327898,2,fish,0.442996077722,2,fish,0.56218714099,3,0,2
178,True,7,2,10,tree,0.47350630598,2,fish,0.423221079607,2,fish,0.56218714099,3,5,2
179,True,7,3,11,fish,0.470186701384,2,fish,0.42230894629,2,tree,0.566086666995,2,4,2
180,True,7,1,12,fish,0.470186701384,3,fish,0.42230894629,3,tree,0.566086666995,2,6,1
181,True,7,1,13,fish,0.470186701384,3,fish,0.42230894629,3,tree,0.566086666995,2,6,2
182,True,7,3,14,fish,0.467484167236,3,fish,0.421513777054,3,tree,0.569295447827,3,6,2
183,True,7,2,15,fish,0.467484167236,2,fish,0.421343071351,3,tree,0.569472668442,3,5,3
184,True,7,2,16,fish,0.46641106263,1,tree,0.421343071351,2,tree,0.570399565241,1,1,3
185,True,7,1,17,fish,0.46641106263,2,fish,0.421343071351,2,tree,0.570399565241,1,4,1
186,True,7,3,18,fish,0.464273843963,3,fish,0.420662870157,3,tree,0.572972489641,3,6,1
187,True,7,2,19,fish,0.464273843963,1,fish,0.420518776937,3,tree,0.573120376562,3,4,2
188,False,7,3,20,fish,0.426029289754,1,fish,0.411628791581,1,tree,0.573840180402,1,0,2
189,True,7,3,20,fish,0.398939913665,1,tree,0.445735324225,1,tree,0.574366900672,1,1,2
190,True,7,1,21,fish,0.398939913665,2,tree,0.445735324225,1,fish,0.574366900672,3,5,1
191,True,7,1,22,tree,0.398939913665,2,fish,0.445735324225,1,fish,0.574366900672,3,4,2
192,True,7,2,23,fish,0.39893990175,1,fish,0.445735309789,1,tree,0.574366913975,2,2,2
193,True,7,3,24,fish,0.391733028857,2,tree,0.457060465144,2,tree,0.574804680394,2,2,3
194,True,8,1,1,fish,0.5,2,fish,0.5,3,tree,0.5,1,5,1
195,True,8,2,2,tree,0.525,1,tree,0.525,1,fish,0.5,2,2,1
196,False,8,3,3,fish,0.504115124521,3,fish,0.504115124521,3,fish,0.489357342678,3,0,2
197,True,8,3,3,tree,0.535363283628,3,fish,0.485363283628,3,fish,0.476878943536,3,6,2
198,True,8,2,4,tree,0.540131407545,2,fish,0.485363283628,3,fish,0.471894604595,2,5,2
199,True,8,1,5,tree,0.540131407545,2,fish,0.485363283628,3,fish,0.471894604595,3,6,2
200,True,8,3,6,tree,0.552993607574,3,tree,0.527424434023,3,fish,0.466353688708,3,3,3
201,True,8,1,7,fish,0.552993607574,3,tree,0.527424434023,2,fish,0.466353688708,1,4,2
202,False,8,3,8,tree,0.556397259262,1,fish,0.484158736043,1,fish,0.455962848678,1,0,2
203,False,8,3,8,tree,0.558663108212,1,fish,0.449550032318,1,fish,0.440382961647,1,0,2
204,False,8,3,8,tree,0.560017714307,1,tree,0.472991334533,1,tree,0.470657837071,1,0,2
205,False,8,3,8,tree,0.562350471385,1,fish,0.447100684088,1,fish,0.446431126999,1,0,2
206,False,8,3,8,tree,0.563645789783,1,tree,0.473690755964,1,tree,0.473524704174,1,0,2
207,True,8,3,8,tree,0.565856980087,1,tree,0.498540731199,1,fish,0.448493552009,1,1,2
208,True,8,2,9,tree,0.566400648172,1,fish,0.498540731199,3,fish,0.447917674172,1,4,1
209,True,8,3,10,tree,0.567970896138,2,tree,0.507844272563,2,fish,0.438349286734,2,2,3
210,True,8,2,11,tree,0.568316843344,3,fish,0.507844272563,1,fish,0.437994392752,3,4,3
211,True,8,1,12,fish,0.568316843344,3,tree,0.507844272563,1,fish,0.437994392752,2,5,1
212,True,8,3,13,tree,0.575364081282,1,fish,0.50033659114,1,fish,0.436760777556,1,2,1
213,True,8,2,14,tree,0.575369074168,3,fish,0.500329817113,2,fish,0.436755531581,1,3,3
214,True,8,1,15,fish,0.575369074168,2,fish,0.500329817113,2,tree,0.436755531581,3,4,3
215,True,8,2,16,tree,0.577682236639,1,fish,0.497242336643,1,fish,0.436755531581,3,4,1
216,True,8,3,17,tree,0.581939923064,2,fish,0.492843771955,2,fish,0.435816759574,2,4,1
217,True,8,1,18,fish,0.581939923064,3,tree,0.492843771955,1,tree,0.435816759574,1,3,2
218,True,8,1,19,tree,0.581939923064,1,fish,0.492843771955,2,fish,0.435816759574,2,4,1
219,True,8,3,20,tree,0.585319665891,3,fish,0.489397629443,3,fish,0.435006426572,3,6,1
220,True,8,2,21,tree,0.586383909029,2,fish,0.487968571664,2,fish,0.435006426572,3,5,2
221,True,8,3,22,tree,0.589016727713,2,fish,0.485334679862,2,fish,0.434314017799,2,4,2
222,True,8,1,23,fish,0.589016727713,2,fish,0.485334679862,2,tree,0.434314017799,1,4,1
223,True,8,2,24,tree,0.589810386854,3,fish,0.484267991725,3,fish,0.434314017799,1,4,3
224,True,9,1,1,fish,0.5,3,fish,0.5,3,tree,0.5,2,6,2
225,False,9,3,2,tree,0.516666666667,2,tree,0.516666666667,2,tree,0.516666666667,2,0,3
226,False,9,3,2,tree,0.532600732601,2,tree,0.532600732601,2,tree,0.532600732601,2,0,3
227,False,9,3,2,tree,0.547849298566,2,tree,0.547849298566,2,tree,0.547849298566,2,0,3
228,True,9,3,2,fish,0.512455071294,2,tree,0.562455071294,2,tree,0.562455071294,2,2,3
229,False,9,2,3,fish,0.505127324507,2,fish,0.518093124163,2,fish,0.562455071294,3,0,1
230,True,9,2,3,tree,0.535618100444,2,fish,0.486508889835,2,fish,0.562455071294,3,5,1
231,True,9,1,4,tree,0.535618100444,1,fish,0.486508889835,3,tree,0.562455071294,1,3,2
232,False,9,3,5,fish,0.519419693214,2,fish,0.482054090879,2,fish,0.528927976359,2,0,2
233,True,9,3,5,fish,0.499945710208,2,fish,0.474944960581,2,tree,0.553597455727,2,4,2
234,False,9,2,6,fish,0.464392420818,2,fish,0.461508575239,2,fish,0.553597455727,1,0,2
235,True,9,2,6,tree,0.489870861369,2,fish,0.439723953413,2,fish,0.553597455727,1,3,2
236,True,9,1,7,fish,0.489870861369,3,fish,0.439723953413,1,tree,0.553597455727,2,4,2
237,True,9,2,8,fish,0.485486358525,3,fish,0.439723953413,1,tree,0.557331668016,3,4,3
238,True,9,3,9,tree,0.53007842446,1,fish,0.43807979578,1,tree,0.563707468296,1,1,1
239,True,9,1,10,fish,0.53007842446,1,fish,0.43807979578,1,tree,0.563707468296,3,2,3
240,True,9,3,11,tree,0.565603567397,3,fish,0.436762147543,3,fish,0.52611316011,3,6,2
241,False,9,2,12,fish,0.523337096753,2,fish,0.436762147543,1,fish,0.515654738187,2,0,2
242,True,9,2,12,tree,0.543759221312,2,fish,0.436762147543,1,fish,0.493323927098,2,3,2
243,True,9,2,13,tree,0.5446207597,1,fish,0.435964872938,1,fish,0.493323927098,2,3,1
244,True,9,3,14,tree,0.554777342231,2,tree,0.483993432751,2,fish,0.484361480081,2,2,1
245,True,9,1,15,tree,0.554777342231,2,fish,0.483993432751,1,fish,0.484361480081,3,4,2
246,True,9,1,16,fish,0.554777342231,1,fish,0.483993432751,3,tree,0.484361480081,2,4,2
247,True,9,2,17,tree,0.554777342231,2,tree,0.509959340956,1,fish,0.459977749,1,1,3
248,True,9,3,18,tree,0.566538200188,3,fish,0.499142889473,3,fish,0.457077885868,3,6,3
249,True,9,2,19,tree,0.569662572738,3,fish,0.495148791756,3,fish,0.457077885868,2,5,3
250,True,9,1,20,fish,0.569662572738,2,tree,0.495148791756,3,fish,0.457077885868,2,4,3
251,True,9,3,21,tree,0.571379119768,1,tree,0.507476897738,1,fish,0.444379992672,1,1,2
252,True,9,3,22,tree,0.577994790786,3,fish,0.500542355943,3,fish,0.443019906738,3,6,1
253,True,9,2,23,tree,0.578001115239,3,fish,0.500533675323,1,fish,0.44301301692,2,3,3
254,True,9,1,24,tree,0.578001115239,3,fish,0.500533675323,1,fish,0.44301301692,1,2,3
255,True,10,3,1,fish,0.483333333333,3,fish,0.483333333333,3,tree,0.533333333333,3,6,1
256,True,10,2,2,tree,0.509166666667,2,fish,0.459166666667,2,tree,0.533333333333,1,2,3
257,True,10,1,3,fish,0.509166666667,2,fish,0.459166666667,2,tree,0.533333333333,3,4,3
258,True,10,2,4,tree,0.516019296798,3,fish,0.453031179007,3,fish,0.533333333333,1,4,2
259,True,10,1,5,fish,0.516019296798,3,tree,0.453031179007,1,fish,0.533333333333,2,5,1
260,False,10,3,6,fish,0.472708826098,2,tree,0.492803558915,2,fish,0.487562980993,2,0,3
261,True,10,3,6,tree,0.495919473947,2,fish,0.456257182645,2,tree,0.503059194675,2,2,3
262,True,10,1,7,fish,0.495919473947,3,fish,0.456257182645,2,tree,0.503059194675,1,5,1
263,False,10,2,8,fish,0.455687459016,3,fish,0.447908957717,3,fish,0.503059194675,2,0,3
264,False,10,2,8,fish,0.429376880738,3,fish,0.428935262949,3,fish,0.503059194675,2,0,3
265,True,10,2,8,fish,0.407709059722,3,tree,0.457686969224,3,fish,0.503059194675,2,5,3
266,True,10,3,9,fish,0.405404002759,2,tree,0.498622173482,2,tree,0.516610634372,2,2,2
267,True,10,1,10,tree,0.405404002759,1,fish,0.498622173482,3,tree,0.516610634372,1,3,2
268,True,10,2,11,fish,0.405380510099,2,fish,0.498587914138,1,tree,0.516642869093,3,3,3
269,False,10,3,12,tree,0.453946198443,3,tree,0.530715114535,3,tree,0.535862888625,3,0,3
270,True,10,3,12,fish,0.450977651447,3,tree,0.5576213685,3,tree,0.559171657803,3,3,3
271,True,10,2,13,fish,0.450977651447,2,fish,0.530440280722,3,tree,0.58051821377,3,5,3
272,True,10,3,14,fish,0.449663384471,2,fish,0.520260215003,2,tree,0.588834569313,2,4,1
273,True,10,1,15,tree,0.449663384471,1,tree,0.520260215003,1,fish,0.588834569313,3,3,2
274,True,10,2,16,fish,0.449403066696,1,tree,0.520260215003,2,tree,0.589057206078,1,1,3
275,True,10,1,17,fish,0.449403066696,2,tree,0.520260215003,3,fish,0.589057206078,2,4,3
276,True,10,3,18,fish,0.448369198287,1,fish,0.513960702789,1,tree,0.594253328717,1,2,1
277,True,10,3,19,fish,0.44749705451,3,fish,0.509367918958,3,tree,0.59809588544,3,6,2
278,True,10,1,20,fish,0.44749705451,2,fish,0.509367918958,3,tree,0.59809588544,1,5,1
