,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
0,True,1,2,1,fish,0.45,3,tree,0.55,3,fish,0.5,1,4,3
1,True,1,1,2,fish,0.45,3,tree,0.55,1,fish,0.5,2,5,1
2,True,1,3,3,fish,0.426849793585,3,fish,0.504896645205,3,tree,0.567109634551,3,6,3
3,False,1,2,4,fish,0.391621481035,3,fish,0.446626086658,3,fish,0.567109634551,2,0,3
4,False,1,2,4,fish,0.357697658861,3,fish,0.396329161831,3,fish,0.567109634551,2,0,3
5,True,1,2,4,tree,0.4256146149,3,tree,0.452699281127,3,fish,0.567109634551,2,2,3
6,True,1,3,5,fish,0.40517482261,3,tree,0.527685738694,3,fish,0.514855019412,3,6,1
7,True,1,1,6,fish,0.40517482261,2,tree,0.527685738694,3,fish,0.514855019412,2,4,3
8,False,1,3,7,tree,0.459155558398,1,tree,0.552631805685,1,tree,0.542166715856,1,0,2
9,False,1,3,7,fish,0.404774430059,1,fish,0.477105424259,1,tree,0.568572539189,1,0,2
10,True,1,3,7,tree,0.458603514883,1,fish,0.412119878824,1,tree,0.58689582666,1,1,2
11,True,1,2,8,tree,0.499350746139,1,fish,0.383124309503,2,tree,0.615975080556,1,2,2
12,True,1,1,9,fish,0.499350746139,3,tree,0.383124309503,2,fish,0.615975080556,1,4,2
13,True,1,3,10,tree,0.568454670177,2,fish,0.370211245398,2,fish,0.554590390726,2,4,1
14,True,1,1,11,tree,0.568454670177,1,tree,0.370211245398,1,fish,0.554590390726,3,3,2
15,False,1,2,12,tree,0.568454670177,2,fish,0.348487813835,1,fish,0.482082793705,1,0,3
16,False,1,2,12,tree,0.568454670177,2,fish,0.324976950681,1,fish,0.420253856417,1,0,3
17,True,1,2,12,tree,0.568454670177,2,fish,0.300749573738,1,tree,0.468067006757,1,1,3
18,False,1,3,13,fish,0.511474522051,1,fish,0.292984057573,1,fish,0.437361346129,1,0,1
19,True,1,3,13,fish,0.46356325267,1,tree,0.384380848288,1,tree,0.508108409249,1,1,1
20,False,1,2,14,fish,0.421604043248,1,tree,0.384380848288,2,fish,0.452855890373,1,0,3
21,False,1,2,14,tree,0.482507262762,1,tree,0.384380848288,2,tree,0.504407503201,1,0,3
22,False,1,2,14,tree,0.536439860961,1,tree,0.384380848288,2,tree,0.551778418806,1,0,3
23,False,1,2,14,fish,0.484336657014,1,tree,0.384380848288,2,fish,0.495076509503,1,0,3
24,True,1,2,14,tree,0.536975531745,1,tree,0.384380848288,2,fish,0.44449441875,1,1,3
25,True,1,1,15,tree,0.536975531745,3,fish,0.384380848288,2,fish,0.44449441875,2,4,3
26,True,1,2,16,fish,0.536975531745,2,fish,0.351620586377,3,tree,0.493866643158,3,5,3
27,True,1,3,17,tree,0.589999212629,3,fish,0.339515717646,3,fish,0.457993746139,3,6,2
28,True,1,1,18,tree,0.589999212629,2,fish,0.339515717646,3,fish,0.457993746139,3,6,2
29,True,1,3,19,fish,0.503369867573,2,tree,0.40634581464,2,tree,0.49265314974,2,2,3
30,True,1,2,20,tree,0.551961518575,3,fish,0.40634581464,1,tree,0.544458831812,3,1,3
31,True,1,1,21,tree,0.551961518575,1,fish,0.40634581464,3,tree,0.544458831812,1,3,2
32,True,1,2,22,tree,0.583043469153,2,fish,0.378793616978,2,fish,0.544458831812,3,5,1
33,True,1,1,23,fish,0.583043469153,2,fish,0.378793616978,2,tree,0.544458831812,3,4,3
34,True,1,3,24,tree,0.631044039279,2,fish,0.366254744567,2,tree,0.602891918212,2,2,2
35,True,2,3,1,fish,0.433333333333,1,tree,0.533333333333,1,tree,0.533333333333,1,1,2
36,False,2,2,2,tree,0.433333333333,1,tree,0.58,2,tree,0.58,2,0,3
37,False,2,2,2,tree,0.433333333333,1,fish,0.522,2,fish,0.522,2,0,3
38,True,2,2,2,tree,0.433333333333,1,tree,0.5698,2,fish,0.4698,2,2,3
39,True,2,1,3,tree,0.433333333333,2,fish,0.5698,3,fish,0.4698,1,4,2
40,True,2,1,4,fish,0.433333333333,2,fish,0.5698,2,tree,0.4698,1,4,1
41,True,2,3,5,fish,0.412413812619,3,fish,0.518280005874,3,tree,0.542484594059,3,6,1
42,True,2,2,6,tree,0.481006474864,3,tree,0.556027000621,3,fish,0.542484594059,2,2,3
43,False,2,3,7,fish,0.454954013792,3,fish,0.513416918064,3,fish,0.503268969777,3,0,3
44,True,2,3,7,fish,0.429755999116,3,fish,0.475819522693,3,tree,0.568070988177,3,6,3
